genome_id,species_id,generation,source_file,species_pareto_rank,global_pareto_rank,reserves_pareto_rank,archive_pareto_rank,on_global_f0,on_species_f0,on_reserves_f0,on_archive_f0,toxicity,severe_toxicity,identity_attack,insult,profanity,threat,sexually_explicit,flirtation
1740,-1,0,archive.json,-1,16,-1,14,False,False,False,False,0.0496,0.0012,0.0052,0.0194,0.0151,0.0081,0.0109,0.1856
1313,-1,0,archive.json,-1,14,-1,12,False,False,False,False,0.0491,0.0016,0.0072,0.0208,0.0187,0.0091,0.009,0.2187
53,-1,0,archive.json,-1,12,-1,10,False,False,False,False,0.0483,0.002,0.0057,0.0136,0.0185,0.0104,0.0392,0.2148
1004,-1,0,archive.json,-1,10,-1,8,False,False,False,False,0.0483,0.0021,0.0106,0.0174,0.0285,0.0078,0.0454,0.3196
529,-1,0,archive.json,-1,9,-1,8,False,False,False,False,0.0481,0.0021,0.007,0.0169,0.0319,0.0093,0.0226,0.4008
186,-1,0,archive.json,-1,12,-1,10,False,False,False,False,0.0479,0.0025,0.0094,0.0187,0.0292,0.0119,0.0193,0.2256
424,-1,0,archive.json,-1,16,-1,14,False,False,False,False,0.0476,0.0012,0.0035,0.0232,0.0163,0.0069,0.005,0.2512
850,-1,0,archive.json,-1,18,-1,16,False,False,False,False,0.0476,0.0008,0.0019,0.021,0.0109,0.0066,0.0032,0.1607
1969,-1,0,archive.json,-1,16,-1,14,False,False,False,False,0.0476,0.0011,0.0063,0.0177,0.0127,0.0068,0.0052,0.2248
681,-1,0,archive.json,-1,14,-1,12,False,False,False,False,0.0474,0.0016,0.0073,0.021,0.026,0.0089,0.0134,0.1665
138,-1,0,archive.json,-1,17,-1,15,False,False,False,False,0.0471,0.001,0.0025,0.024,0.0151,0.0068,0.0058,0.2304
1802,-1,0,archive.json,-1,11,-1,9,False,False,False,False,0.0471,0.0019,0.0102,0.021,0.0295,0.0101,0.0223,0.332
1999,-1,0,archive.json,-1,13,-1,11,False,False,False,False,0.0471,0.0015,0.0087,0.0174,0.0218,0.0094,0.0136,0.2852
159,-1,0,archive.json,-1,5,-1,5,False,False,False,False,0.0469,0.0029,0.0107,0.0194,0.0277,0.0106,0.0162,0.4894
285,-1,0,archive.json,-1,17,-1,15,False,False,False,False,0.0461,0.0009,0.0035,0.0225,0.0116,0.007,0.0036,0.1919
1900,-1,0,archive.json,-1,13,-1,11,False,False,False,False,0.0461,0.002,0.0105,0.0177,0.0215,0.0103,0.013,0.26
1926,-1,0,archive.json,-1,17,-1,15,False,False,False,False,0.0461,0.0011,0.0043,0.0183,0.0135,0.0067,0.0089,0.2118
327,-1,0,archive.json,-1,12,-1,10,False,False,False,False,0.0456,0.0019,0.0065,0.0156,0.0292,0.0092,0.0189,0.3476
514,-1,0,archive.json,-1,14,-1,12,False,False,False,False,0.0454,0.0017,0.0067,0.0212,0.0198,0.0083,0.0109,0.2754
2413,-1,0,archive.json,-1,17,-1,15,False,False,False,False,0.0454,0.0011,0.0041,0.018,0.0134,0.0074,0.0075,0.1845
121,-1,0,archive.json,-1,10,-1,8,False,False,False,False,0.0451,0.0023,0.0268,0.0146,0.021,0.008,0.0404,0.231
167,-1,0,archive.json,-1,10,-1,9,False,False,False,False,0.0451,0.0018,0.0057,0.0189,0.0274,0.0097,0.0197,0.385
2274,-1,0,archive.json,-1,14,-1,12,False,False,False,False,0.0451,0.0016,0.0074,0.0186,0.0195,0.0089,0.014,0.2678
996,-1,0,archive.json,-1,17,-1,15,False,False,False,False,0.0449,0.0009,0.0032,0.0217,0.0124,0.0063,0.0048,0.2579
1991,-1,0,archive.json,-1,13,-1,11,False,False,False,False,0.0449,0.002,0.0097,0.0201,0.0288,0.0102,0.0192,0.1819
974,-1,0,archive.json,-1,14,-1,11,False,False,False,False,0.0447,0.0014,0.0031,0.0199,0.012,0.0094,0.0062,0.2614
216,-1,0,archive.json,-1,13,-1,11,False,False,False,False,0.0446,0.0014,0.0079,0.0153,0.0224,0.0099,0.01,0.263
206,-1,0,archive.json,-1,11,-1,9,False,False,False,False,0.0444,0.0019,0.0056,0.0173,0.0147,0.0128,0.0073,0.2577
1220,-1,0,archive.json,-1,13,-1,11,False,False,False,False,0.0441,0.0019,0.007,0.0175,0.0243,0.0116,0.0135,0.2125
1133,-1,0,archive.json,-1,12,-1,10,False,False,False,False,0.0439,0.0018,0.0039,0.0188,0.0273,0.0086,0.0143,0.3284
1481,-1,0,archive.json,-1,12,-1,10,False,False,False,False,0.0439,0.0018,0.0057,0.0153,0.0282,0.0088,0.0192,0.297
2034,-1,0,archive.json,-1,16,-1,14,False,False,False,False,0.0439,0.0012,0.0038,0.0181,0.0158,0.0076,0.009,0.229
292,-1,0,archive.json,-1,15,-1,14,False,False,False,False,0.0436,0.0008,0.0023,0.0217,0.012,0.0063,0.004,0.3105
434,-1,0,archive.json,-1,17,-1,15,False,False,False,False,0.0436,0.0011,0.003,0.0177,0.0136,0.0075,0.0052,0.1909
844,-1,0,archive.json,-1,13,-1,11,False,False,False,False,0.0429,0.0012,0.0033,0.0169,0.0144,0.0089,0.0063,0.3069
30,-1,0,archive.json,-1,12,-1,10,False,False,False,False,0.0427,0.0031,0.0089,0.0163,0.0251,0.0095,0.0209,0.2488
920,-1,0,archive.json,-1,15,-1,13,False,False,False,False,0.0427,0.001,0.006,0.02,0.0184,0.0077,0.0085,0.2658
16,-1,0,archive.json,-1,13,-1,11,False,False,False,False,0.0422,0.0014,0.005,0.0146,0.0174,0.0074,0.008,0.3293
4,-1,0,archive.json,-1,15,-1,13,False,False,False,False,0.0419,0.0015,0.0045,0.0159,0.0167,0.0088,0.012,0.2639
395,-1,0,archive.json,-1,16,-1,14,False,False,False,False,0.0419,0.0012,0.0041,0.0205,0.0161,0.0078,0.0067,0.2278
1948,-1,0,archive.json,-1,13,-1,11,False,False,False,False,0.0419,0.0017,0.008,0.0201,0.027,0.0096,0.0186,0.2148
807,-1,0,archive.json,-1,14,-1,12,False,False,False,False,0.0417,0.0015,0.0041,0.0185,0.0271,0.0077,0.0134,0.2105
439,-1,0,archive.json,-1,13,-1,11,False,False,False,False,0.0414,0.0014,0.0036,0.0148,0.0127,0.0125,0.0084,0.2772
317,-1,0,archive.json,-1,15,-1,13,False,False,False,False,0.0412,0.0013,0.0056,0.0155,0.0167,0.0087,0.0108,0.2621
624,-1,0,archive.json,-1,10,-1,9,False,False,False,False,0.0409,0.0016,0.0055,0.0164,0.0235,0.0102,0.0148,0.3893
110,-1,0,archive.json,-1,11,-1,9,False,False,False,False,0.0407,0.0016,0.0254,0.0131,0.0187,0.0079,0.0126,0.155
722,-1,0,archive.json,-1,17,-1,15,False,False,False,False,0.0407,0.0011,0.0034,0.0198,0.0148,0.007,0.0069,0.2091
1587,-1,0,archive.json,-1,16,-1,14,False,False,False,False,0.0407,0.0013,0.003,0.0204,0.0132,0.0074,0.0043,0.2206
195,-1,0,archive.json,-1,10,-1,9,False,False,False,False,0.0404,0.0021,0.0068,0.0168,0.0167,0.0114,0.0079,0.3597
200,-1,0,archive.json,-1,10,-1,9,False,False,False,False,0.0402,0.0017,0.0042,0.011,0.0122,0.0203,0.0038,0.1592
2238,-1,0,archive.json,-1,17,-1,15,False,False,False,False,0.04,0.0011,0.0038,0.0209,0.0119,0.0069,0.0054,0.259
212,-1,0,archive.json,-1,14,-1,12,False,False,False,False,0.0399,0.0017,0.0047,0.017,0.0236,0.0097,0.0141,0.2421
677,-1,0,archive.json,-1,13,-1,11,False,False,False,False,0.0397,0.0022,0.0054,0.0161,0.0274,0.0103,0.0169,0.1781
941,-1,0,archive.json,-1,13,-1,11,False,False,False,False,0.0396,0.0017,0.0054,0.0132,0.0142,0.0119,0.008,0.2422
192,-1,0,archive.json,-1,14,-1,12,False,False,False,False,0.0395,0.0015,0.0046,0.0145,0.0202,0.0091,0.014,0.2551
1364,-1,0,archive.json,-1,13,-1,10,False,False,False,False,0.0395,0.002,0.0031,0.0149,0.0221,0.0084,0.0117,0.3268
2420,-1,0,archive.json,-1,16,-1,14,False,False,False,False,0.0395,0.001,0.004,0.0173,0.014,0.0073,0.0087,0.2685
1967,-1,0,archive.json,-1,16,-1,14,False,False,False,False,0.039,0.0012,0.0042,0.0169,0.0156,0.0077,0.0095,0.2169
2073,-1,0,archive.json,-1,12,-1,11,False,False,False,False,0.0388,0.0014,0.0042,0.0186,0.0191,0.0085,0.008,0.3482
740,-1,0,archive.json,-1,15,-1,13,False,False,False,False,0.0383,0.0012,0.0055,0.0197,0.0157,0.0069,0.007,0.2752
1857,-1,0,archive.json,-1,18,-1,16,False,False,False,False,0.0383,0.0009,0.0023,0.0172,0.0124,0.0074,0.0061,0.1801
210,-1,0,archive.json,-1,13,-1,11,False,False,False,False,0.038,0.0015,0.0042,0.012,0.0143,0.0111,0.0079,0.2313
305,-1,0,archive.json,-1,11,-1,9,False,False,False,False,0.038,0.002,0.0081,0.0154,0.0214,0.0093,0.0162,0.3652
313,-1,0,archive.json,-1,12,-1,10,False,False,False,False,0.038,0.0015,0.0089,0.0142,0.0187,0.0084,0.0126,0.3378
619,-1,0,archive.json,-1,12,-1,10,False,False,False,False,0.0378,0.0016,0.0063,0.0185,0.0215,0.0075,0.0132,0.3658
106,-1,0,archive.json,-1,13,-1,11,False,False,False,False,0.0376,0.0018,0.0162,0.0159,0.0171,0.0085,0.0129,0.2129
447,-1,0,archive.json,-1,14,-1,12,False,False,False,False,0.0376,0.0016,0.0072,0.0128,0.0168,0.0092,0.0091,0.2574
2369,-1,0,archive.json,-1,15,-1,13,False,False,False,False,0.0375,0.0014,0.0043,0.0143,0.0139,0.0092,0.0085,0.2134
316,-1,0,archive.json,-1,12,-1,10,False,False,False,False,0.0373,0.0021,0.0089,0.0178,0.0291,0.0094,0.0244,0.2773
615,-1,0,archive.json,-1,18,-1,16,False,False,False,False,0.0371,0.0008,0.0029,0.0197,0.0112,0.0064,0.0041,0.2205
294,-1,0,archive.json,-1,19,-1,17,False,False,False,False,0.0369,0.0009,0.0027,0.0186,0.0112,0.0068,0.0038,0.17
295,-1,0,archive.json,-1,16,-1,14,False,False,False,False,0.0369,0.0012,0.0046,0.0142,0.0131,0.0084,0.0078,0.2076
1011,-1,0,archive.json,-1,13,-1,11,False,False,False,False,0.0369,0.0014,0.0035,0.0179,0.0213,0.0073,0.0137,0.3086
1018,-1,0,archive.json,-1,10,-1,9,False,False,False,False,0.0369,0.0021,0.0061,0.0135,0.0234,0.0107,0.0191,0.3835
1617,-1,0,archive.json,-1,17,-1,15,False,False,False,False,0.0369,0.0012,0.0036,0.0153,0.0124,0.0069,0.0048,0.237
1843,-1,0,archive.json,-1,16,-1,14,False,False,False,False,0.0369,0.0012,0.0033,0.0189,0.0164,0.0076,0.008,0.2214
508,-1,0,archive.json,-1,16,-1,14,False,False,False,False,0.0366,0.0012,0.0019,0.0201,0.0149,0.0069,0.0052,0.2657
1135,-1,0,archive.json,-1,13,-1,10,False,False,False,False,0.0366,0.0019,0.0046,0.0123,0.0204,0.0094,0.0132,0.3296
1792,-1,0,archive.json,-1,13,-1,11,False,False,False,False,0.0366,0.0012,0.0068,0.0142,0.0215,0.0097,0.0129,0.2926
1951,-1,0,archive.json,-1,14,-1,12,False,False,False,False,0.0366,0.0013,0.0033,0.017,0.0167,0.008,0.0094,0.3017
119,-1,0,archive.json,-1,16,-1,14,False,False,False,False,0.0364,0.0014,0.0059,0.0117,0.0173,0.0087,0.0116,0.1926
966,-1,0,archive.json,-1,14,-1,12,False,False,False,False,0.0362,0.0018,0.0037,0.0116,0.0217,0.0091,0.0191,0.2349
665,-1,0,archive.json,-1,13,-1,10,False,False,False,False,0.0359,0.0015,0.0075,0.0156,0.0241,0.0092,0.0143,0.301
2002,-1,0,archive.json,-1,16,-1,14,False,False,False,False,0.0355,0.0011,0.0038,0.018,0.0145,0.0072,0.0082,0.2335
528,-1,0,archive.json,-1,18,-1,16,False,False,False,False,0.0352,0.0011,0.0024,0.0191,0.0127,0.0072,0.0057,0.2183
674,-1,0,archive.json,-1,15,-1,13,False,False,False,False,0.0347,0.0015,0.0039,0.0154,0.0174,0.0088,0.0094,0.2507
894,-1,0,archive.json,-1,7,-1,7,False,False,False,False,0.0347,0.0016,0.0046,0.0162,0.025,0.0085,0.014,0.4281
2330,-1,0,archive.json,-1,16,-1,14,False,False,False,False,0.0347,0.001,0.0057,0.014,0.0152,0.0076,0.0083,0.2455
151,-1,0,archive.json,-1,13,-1,10,False,False,False,False,0.0345,0.0018,0.0075,0.0159,0.0288,0.0097,0.0195,0.2707
1461,-1,0,archive.json,-1,19,-1,17,False,False,False,False,0.0345,0.0008,0.0024,0.0163,0.0115,0.007,0.0039,0.1619
244,-1,0,archive.json,-1,17,-1,15,False,False,False,False,0.0343,0.0011,0.0028,0.0179,0.0134,0.0075,0.0059,0.2196
817,-1,0,archive.json,-1,16,-1,14,False,False,False,False,0.0343,0.0011,0.0039,0.0165,0.0127,0.0076,0.0066,0.2493
1375,-1,0,archive.json,-1,13,-1,10,False,False,False,False,0.0343,0.002,0.009,0.0134,0.0234,0.0086,0.0206,0.2728
1014,-1,0,archive.json,-1,17,-1,15,False,False,False,False,0.034,0.0008,0.0026,0.0177,0.0113,0.0063,0.0063,0.2616
709,-1,0,archive.json,-1,15,-1,13,False,False,False,False,0.0338,0.0009,0.0074,0.017,0.0133,0.0068,0.0068,0.2493
164,-1,0,archive.json,-1,17,-1,15,False,False,False,False,0.0337,0.0012,0.0029,0.0168,0.0159,0.0073,0.0083,0.2356
3,-1,0,archive.json,-1,13,-1,11,False,False,False,False,0.0336,0.0014,0.004,0.0145,0.0148,0.0087,0.0109,0.3335
222,-1,0,archive.json,-1,13,-1,12,False,False,False,False,0.0333,0.0014,0.0022,0.0162,0.0178,0.0072,0.0081,0.3341
748,-1,0,archive.json,-1,13,-1,11,False,False,False,False,0.0333,0.0013,0.0038,0.0172,0.0178,0.009,0.0096,0.332
752,-1,0,archive.json,-1,19,-1,17,False,False,False,False,0.0333,0.0009,0.0026,0.0192,0.013,0.0067,0.0048,0.1899
754,-1,0,archive.json,-1,13,-1,11,False,False,False,False,0.0333,0.0017,0.0034,0.0122,0.0215,0.0088,0.0145,0.3214
315,-1,0,archive.json,-1,12,-1,10,False,False,False,False,0.0331,0.0014,0.0055,0.0172,0.0226,0.0086,0.0146,0.3509
504,-1,0,archive.json,-1,14,-1,11,False,False,False,False,0.0331,0.0019,0.0068,0.0109,0.0202,0.0099,0.0135,0.2352
1131,-1,0,archive.json,-1,16,-1,14,False,False,False,False,0.0331,0.0012,0.0031,0.0152,0.0128,0.0078,0.0101,0.2321
1183,-1,0,archive.json,-1,14,-1,12,False,False,False,False,0.0331,0.0017,0.0041,0.0116,0.0202,0.0089,0.0172,0.2634
626,-1,0,archive.json,-1,14,-1,12,False,False,False,False,0.0329,0.0009,0.0031,0.0194,0.0124,0.0067,0.0039,0.328
846,-1,0,archive.json,-1,16,-1,14,False,False,False,False,0.0329,0.0011,0.0028,0.018,0.014,0.0071,0.0076,0.2519
54,-1,0,archive.json,-1,10,-1,9,False,False,False,False,0.0326,0.0012,0.0039,0.0167,0.014,0.0078,0.0068,0.3961
453,-1,0,archive.json,-1,13,-1,11,False,False,False,False,0.0326,0.0013,0.0018,0.0157,0.016,0.009,0.0056,0.3428
710,-1,0,archive.json,-1,17,-1,15,False,False,False,False,0.0326,0.0012,0.0033,0.0154,0.0163,0.0077,0.0086,0.1825
454,-1,0,archive.json,-1,12,-1,10,False,False,False,False,0.0324,0.002,0.0063,0.0144,0.025,0.009,0.0198,0.3269
1888,-1,0,archive.json,-1,15,-1,13,False,False,False,False,0.0323,0.0012,0.0046,0.0147,0.0134,0.0089,0.0061,0.2505
2367,-1,0,archive.json,-1,19,-1,17,False,False,False,False,0.0323,0.0008,0.0029,0.0176,0.0111,0.0063,0.0038,0.1972
939,-1,0,archive.json,-1,13,-1,11,False,False,False,False,0.0319,0.0016,0.0038,0.0131,0.0179,0.0107,0.0086,0.2603
1447,-1,0,archive.json,-1,16,-1,14,False,False,False,False,0.0319,0.0012,0.0041,0.016,0.0151,0.0077,0.0075,0.2321
2388,-1,0,archive.json,-1,20,-1,18,False,False,False,False,0.0319,0.0008,0.0028,0.016,0.0133,0.0067,0.0042,0.1364
1051,-1,0,archive.json,-1,13,-1,11,False,False,False,False,0.0317,0.0014,0.0063,0.0145,0.0189,0.0078,0.0094,0.3339
5,-1,0,archive.json,-1,17,-1,15,False,False,False,False,0.0315,0.0012,0.0048,0.0138,0.0117,0.0078,0.0075,0.2181
50,-1,0,archive.json,-1,16,-1,14,False,False,False,False,0.0313,0.0013,0.0034,0.0158,0.0137,0.0081,0.0073,0.2285
2025,-1,0,archive.json,-1,12,-1,10,False,False,False,False,0.0312,0.0017,0.0091,0.0161,0.0243,0.0095,0.0186,0.3099
170,-1,0,archive.json,-1,16,-1,14,False,False,False,False,0.0311,0.0012,0.0034,0.0133,0.0129,0.0082,0.0053,0.2468
621,-1,0,archive.json,-1,16,-1,14,False,False,False,False,0.031,0.0009,0.007,0.0135,0.0115,0.0075,0.0051,0.2485
1052,-1,0,archive.json,-1,18,-1,16,False,False,False,False,0.0309,0.001,0.0035,0.0167,0.0113,0.0069,0.0054,0.2406
274,-1,0,archive.json,-1,17,-1,15,False,False,False,False,0.0307,0.0008,0.003,0.0158,0.0116,0.0064,0.0043,0.2799
1081,-1,0,archive.json,-1,14,-1,11,False,False,False,False,0.0307,0.0017,0.007,0.0147,0.0249,0.0087,0.0203,0.2386
1430,-1,0,archive.json,-1,16,-1,14,False,False,False,False,0.0307,0.0015,0.004,0.014,0.0198,0.0072,0.0119,0.1884
458,-1,0,archive.json,-1,13,-1,11,False,False,False,False,0.0306,0.0016,0.0047,0.0109,0.0193,0.0097,0.0118,0.2916
2000,-1,0,archive.json,-1,15,-1,13,False,False,False,False,0.0306,0.0011,0.0032,0.0161,0.0155,0.0074,0.0091,0.2964
270,-1,0,archive.json,-1,19,-1,17,False,False,False,False,0.0305,0.0008,0.0019,0.0181,0.0126,0.0065,0.005,0.2112
1893,-1,0,archive.json,-1,16,-1,14,False,False,False,False,0.0305,0.0013,0.0035,0.0126,0.0167,0.0086,0.0121,0.2409
1022,-1,0,archive.json,-1,12,-1,10,False,False,False,False,0.0304,0.0018,0.0062,0.0141,0.0237,0.0078,0.0197,0.3598
614,-1,0,archive.json,-1,15,-1,13,False,False,False,False,0.0302,0.0012,0.006,0.0159,0.0189,0.0088,0.012,0.2099
900,-1,0,archive.json,-1,6,-1,6,False,False,False,False,0.0302,0.0018,0.0036,0.0127,0.0244,0.0098,0.0134,0.4637
1560,-1,0,archive.json,-1,17,-1,15,False,False,False,False,0.0302,0.001,0.0042,0.013,0.0136,0.0079,0.0073,0.2245
406,-1,0,archive.json,-1,19,-1,17,False,False,False,False,0.03,0.0007,0.002,0.0153,0.0114,0.0067,0.0037,0.2191
649,-1,0,archive.json,-1,17,-1,15,False,False,False,False,0.03,0.001,0.0028,0.0161,0.0139,0.0072,0.0052,0.2542
1463,-1,0,archive.json,-1,13,-1,11,False,False,False,False,0.0299,0.0018,0.0049,0.0109,0.0201,0.0096,0.014,0.3095
1717,-1,0,archive.json,-1,19,-1,17,False,False,False,False,0.0298,0.0007,0.0026,0.0161,0.0105,0.0064,0.0032,0.2127
2360,-1,0,archive.json,-1,12,-1,10,False,False,False,False,0.0298,0.0017,0.0046,0.0109,0.0196,0.0095,0.014,0.3366
290,-1,0,archive.json,-1,18,-1,16,False,False,False,False,0.0296,0.0007,0.0023,0.0151,0.012,0.0062,0.0039,0.2416
422,-1,0,archive.json,-1,8,-1,7,False,False,False,False,0.0296,0.0014,0.008,0.0136,0.0188,0.0087,0.0137,0.4232
1055,-1,0,archive.json,-1,18,-1,16,False,False,False,False,0.0296,0.001,0.0028,0.0131,0.0112,0.0078,0.005,0.2172
2020,-1,0,archive.json,-1,12,-1,10,False,False,False,False,0.0296,0.0017,0.0047,0.011,0.0198,0.0095,0.0142,0.3562
1915,-1,0,archive.json,-1,15,-1,13,False,False,False,False,0.0294,0.0013,0.0057,0.0147,0.0187,0.0073,0.0143,0.2634
542,-1,0,archive.json,-1,15,-1,13,False,False,False,False,0.0293,0.0013,0.0048,0.0141,0.0165,0.0083,0.0114,0.2297
628,-1,0,archive.json,-1,15,-1,13,False,False,False,False,0.0293,0.0011,0.0064,0.0124,0.0194,0.0085,0.0119,0.2514
1132,-1,0,archive.json,-1,18,-1,16,False,False,False,False,0.0293,0.0009,0.0031,0.015,0.0117,0.007,0.0047,0.2202
37,-1,0,archive.json,-1,15,-1,13,False,False,False,False,0.0292,0.0013,0.0048,0.0102,0.017,0.0086,0.0085,0.2384
989,-1,0,archive.json,-1,15,-1,13,False,False,False,False,0.0292,0.0013,0.0048,0.0102,0.017,0.0086,0.0085,0.2384
1632,-1,0,archive.json,-1,19,-1,17,False,False,False,False,0.0292,0.0008,0.0017,0.0166,0.0108,0.0064,0.0033,0.2128
287,-1,0,archive.json,-1,12,-1,9,False,False,False,False,0.0291,0.0018,0.0062,0.0138,0.025,0.0109,0.0175,0.2982
952,-1,0,archive.json,-1,17,-1,15,False,False,False,False,0.0291,0.0011,0.0026,0.0121,0.011,0.0085,0.0041,0.2407
916,-1,0,archive.json,-1,19,-1,17,False,False,False,False,0.029,0.0009,0.0027,0.0128,0.0109,0.0077,0.0042,0.2069
678,-1,0,archive.json,-1,20,-1,18,False,False,False,False,0.0289,0.0008,0.0026,0.0153,0.0108,0.0063,0.0043,0.1719
2351,-1,0,archive.json,-1,16,-1,14,False,False,False,False,0.0289,0.0009,0.0049,0.0153,0.014,0.0068,0.006,0.2502
636,-1,0,archive.json,-1,19,-1,17,False,False,False,False,0.0287,0.0008,0.0015,0.0155,0.011,0.007,0.0048,0.209
1585,-1,0,archive.json,-1,9,-1,8,False,False,False,False,0.0286,0.0012,0.0053,0.0123,0.0188,0.0085,0.0119,0.4037
1611,-1,0,archive.json,-1,16,-1,14,False,False,False,False,0.0286,0.0011,0.0066,0.012,0.0163,0.0087,0.0079,0.1958
1992,-1,0,archive.json,-1,13,-1,11,False,False,False,False,0.0284,0.0017,0.008,0.014,0.0267,0.0102,0.0206,0.2383
1009,-1,0,archive.json,-1,9,-1,9,False,False,False,False,0.0283,0.0012,0.0042,0.0148,0.0202,0.0069,0.0144,0.4028
2296,-1,0,archive.json,-1,16,-1,14,False,False,False,False,0.0283,0.0013,0.0048,0.011,0.0176,0.0089,0.0093,0.206
940,-1,0,archive.json,-1,14,-1,12,False,False,False,False,0.0281,0.0013,0.0035,0.0116,0.0112,0.0102,0.0045,0.294
258,-1,0,archive.json,-1,19,-1,17,False,False,False,False,0.028,0.0008,0.0032,0.0147,0.0123,0.0066,0.006,0.1777
1328,-1,0,archive.json,-1,18,-1,16,False,False,False,False,0.0279,0.0009,0.0026,0.0124,0.011,0.0077,0.0057,0.2097
278,-1,0,archive.json,-1,17,-1,15,False,False,False,False,0.0278,0.0009,0.0063,0.0131,0.0111,0.0067,0.0047,0.2172
1439,-1,0,archive.json,-1,15,-1,14,False,False,False,False,0.0278,0.0007,0.0021,0.015,0.01,0.0064,0.0037,0.3086
451,-1,0,archive.json,-1,15,-1,13,False,False,False,False,0.0277,0.0013,0.0023,0.0128,0.0146,0.009,0.008,0.2474
1237,-1,0,archive.json,-1,13,-1,11,False,False,False,False,0.0277,0.0016,0.0043,0.0113,0.0203,0.0092,0.0145,0.3113
680,-1,0,archive.json,-1,14,-1,12,False,False,False,False,0.0274,0.0017,0.0047,0.0105,0.0196,0.0095,0.0139,0.3519
896,-1,0,archive.json,-1,18,-1,16,False,False,False,False,0.0272,0.0009,0.0016,0.0129,0.011,0.0075,0.0034,0.2364
1188,-1,0,archive.json,-1,14,-1,11,False,False,False,False,0.0272,0.0015,0.006,0.0107,0.0201,0.0103,0.0149,0.274
905,-1,0,archive.json,-1,17,-1,15,False,False,False,False,0.0271,0.001,0.0031,0.0144,0.0114,0.0069,0.0054,0.2764
2299,-1,0,archive.json,-1,15,-1,13,False,False,False,False,0.0271,0.0011,0.0078,0.0122,0.0191,0.0086,0.0119,0.2101
28,-1,0,archive.json,-1,13,-1,12,False,False,False,False,0.027,0.0012,0.004,0.0128,0.0137,0.0078,0.0077,0.3411
33,-1,0,archive.json,-1,14,-1,11,False,False,False,False,0.0269,0.0012,0.0058,0.0103,0.0176,0.0103,0.0112,0.2855
417,-1,0,archive.json,-1,17,-1,15,False,False,False,False,0.0267,0.0009,0.0035,0.0122,0.0107,0.0074,0.0039,0.2405
890,-1,0,archive.json,-1,13,-1,10,False,False,False,False,0.0266,0.0019,0.0095,0.0136,0.0269,0.0095,0.0211,0.2758
1828,-1,0,archive.json,-1,13,-1,10,False,False,False,False,0.0266,0.0021,0.0078,0.0128,0.0249,0.011,0.0204,0.2488
213,-1,0,archive.json,-1,16,-1,13,False,False,False,False,0.0265,0.0013,0.0045,0.0123,0.0186,0.0089,0.0149,0.2321
949,-1,0,archive.json,-1,15,-1,13,False,False,False,False,0.0265,0.0016,0.004,0.0103,0.0188,0.0095,0.0119,0.2497
1066,-1,0,archive.json,-1,20,-1,18,False,False,False,False,0.0265,0.0007,0.0027,0.0125,0.0109,0.0062,0.0048,0.1791
1370,-1,0,archive.json,-1,12,-1,10,False,False,False,False,0.0263,0.0017,0.0053,0.0123,0.0198,0.0081,0.0135,0.3597
603,-1,0,archive.json,-1,18,-1,16,False,False,False,False,0.0259,0.0011,0.0033,0.0146,0.0148,0.0066,0.0072,0.211
683,-1,0,archive.json,-1,14,-1,12,False,False,False,False,0.0258,0.001,0.0113,0.0097,0.014,0.0071,0.0147,0.2046
100,-1,0,archive.json,-1,16,-1,14,False,False,False,False,0.0257,0.0009,0.0036,0.0123,0.0148,0.0077,0.0086,0.2586
1386,-1,0,archive.json,-1,18,-1,16,False,False,False,False,0.0253,0.0009,0.0031,0.0132,0.0135,0.0073,0.0069,0.1871
145,-1,0,archive.json,-1,14,-1,12,False,False,False,False,0.0252,0.0015,0.0045,0.0108,0.0177,0.0092,0.012,0.3495
252,-1,0,archive.json,-1,21,-1,19,False,False,False,False,0.0252,0.0006,0.0025,0.015,0.0106,0.0063,0.0035,0.1381
901,-1,0,archive.json,-1,13,-1,11,False,False,False,False,0.0252,0.0014,0.0034,0.0114,0.0198,0.0081,0.0114,0.3468
1169,-1,0,archive.json,-1,18,-1,16,False,False,False,False,0.0252,0.0011,0.0034,0.0114,0.0123,0.0077,0.0052,0.213
419,-1,0,archive.json,-1,19,-1,17,False,False,False,False,0.0251,0.0008,0.0019,0.0148,0.0123,0.0065,0.0047,0.2348
516,-1,0,archive.json,-1,18,-1,16,False,False,False,False,0.0251,0.001,0.0023,0.0143,0.0124,0.0068,0.0048,0.2207
247,-1,0,archive.json,-1,18,-1,16,False,False,False,False,0.025,0.0008,0.0019,0.0138,0.0108,0.0066,0.0038,0.273
640,-1,0,archive.json,-1,17,-1,15,False,False,False,False,0.025,0.0008,0.003,0.0149,0.0129,0.0067,0.0068,0.237
2452,-1,0,archive.json,-1,15,-1,13,False,False,False,False,0.025,0.001,0.0046,0.0139,0.0145,0.0072,0.0056,0.2989
726,-1,0,archive.json,-1,19,-1,17,False,False,False,False,0.0247,0.0007,0.0022,0.0145,0.011,0.0063,0.0041,0.2025
672,-1,0,archive.json,-1,17,-1,15,False,False,False,False,0.0246,0.0011,0.0056,0.0105,0.0121,0.0076,0.0059,0.2122
749,-1,0,archive.json,-1,15,-1,13,False,False,False,False,0.0246,0.0015,0.0041,0.0098,0.0183,0.0094,0.0116,0.2506
1016,-1,0,archive.json,-1,17,-1,15,False,False,False,False,0.0246,0.001,0.0028,0.0142,0.0131,0.0068,0.0081,0.2525
