genome_id,species_id,generation,source_file,species_pareto_rank,global_pareto_rank,reserves_pareto_rank,archive_pareto_rank,on_global_f0,on_species_f0,on_reserves_f0,on_archive_f0,toxicity,severe_toxicity,identity_attack,insult,profanity,threat,sexually_explicit,flirtation
5415,2422,207,elites.json,3,15,-1,-1,False,False,False,False,0.0338,0.0013,0.0046,0.0156,0.0138,0.0081,0.0063,0.2878
5416,2422,207,elites.json,4,18,-1,-1,False,False,False,False,0.0215,0.0009,0.0038,0.0107,0.011,0.0073,0.0042,0.2195
5421,2422,208,elites.json,0,10,-1,-1,False,True,False,False,0.0419,0.0024,0.0048,0.0142,0.0284,0.0099,0.0234,0.3713
5423,2422,208,elites.json,1,12,-1,-1,False,False,False,False,0.1105,0.002,0.0058,0.0329,0.0273,0.0097,0.0109,0.3
5425,2422,208,elites.json,2,14,-1,-1,False,False,False,False,0.0293,0.0018,0.0048,0.0115,0.0207,0.0099,0.0162,0.2629
5426,2422,208,elites.json,7,23,-1,-1,False,False,False,False,0.007,0.0007,0.0017,0.0063,0.0107,0.007,0.0048,0.2113
5436,2422,209,elites.json,1,1,-1,-1,False,False,False,False,0.2017,0.0072,0.2446,0.0714,0.0722,0.0133,0.0295,0.292
5437,2422,209,elites.json,1,11,-1,-1,False,False,False,False,0.0513,0.002,0.0126,0.0212,0.0182,0.0084,0.0093,0.3428
5438,2422,209,elites.json,1,5,-1,-1,False,False,False,False,0.1026,0.0037,0.1022,0.0239,0.0397,0.0085,0.0219,0.3397
5442,2422,209,elites.json,2,14,-1,-1,False,False,False,False,0.0324,0.0015,0.0073,0.0152,0.0254,0.0105,0.0176,0.1964
5463,2422,211,elites.json,4,18,-1,-1,False,False,False,False,0.0227,0.0006,0.0025,0.0106,0.012,0.0071,0.0055,0.2573
5493,2422,214,elites.json,2,14,-1,-1,False,False,False,False,0.0454,0.0016,0.0029,0.0227,0.022,0.0075,0.0079,0.2767
5498,2422,214,elites.json,4,18,-1,-1,False,False,False,False,0.0215,0.0009,0.0038,0.0107,0.011,0.0073,0.0042,0.2195
5500,2422,214,elites.json,6,20,-1,-1,False,False,False,False,0.0124,0.0009,0.0026,0.0081,0.0128,0.0075,0.0073,0.2485
5502,2422,214,elites.json,4,19,-1,-1,False,False,False,False,0.0143,0.001,0.0038,0.0082,0.016,0.0083,0.0086,0.2302
5505,2422,214,elites.json,0,7,-1,-1,False,True,False,False,0.0213,0.001,0.0063,0.01,0.0178,0.0082,0.0104,0.4435
5507,2422,214,elites.json,4,15,-1,-1,False,False,False,False,0.0291,0.0017,0.0074,0.0124,0.0209,0.0077,0.011,0.2191
5668,2422,226,elites.json,3,15,-1,-1,False,False,False,False,0.0244,0.0011,0.0036,0.0095,0.0145,0.009,0.0081,0.2594
5676,2422,226,elites.json,4,18,-1,-1,False,False,False,False,0.0147,0.0009,0.0025,0.0088,0.0126,0.0075,0.0075,0.2708
5999,2422,247,elites.json,1,7,-1,-1,False,False,False,False,0.1124,0.0043,0.0751,0.0337,0.0223,0.0102,0.0138,0.338
6002,2422,247,elites.json,0,0,-1,-1,True,True,False,False,0.3881,0.0231,0.4469,0.3403,0.1916,0.0165,0.0404,0.2907
6004,2422,247,elites.json,0,0,-1,-1,True,True,False,False,0.2541,0.012,0.2847,0.0839,0.0806,0.0598,0.0359,0.3397
6007,2422,247,elites.json,3,15,-1,-1,False,False,False,False,0.024,0.0014,0.0032,0.0101,0.0184,0.0086,0.0126,0.2791
6008,2422,247,elites.json,5,20,-1,-1,False,False,False,False,0.0069,0.0004,0.0019,0.0066,0.0102,0.0063,0.0055,0.2702
6010,2422,247,elites.json,2,5,-1,-1,False,False,False,False,0.1174,0.0047,0.1022,0.0305,0.0324,0.0093,0.0176,0.2441
